District,Ad,FM_Numbers,BDI,Short_Description,Number_of_Contracts_Awarded,Contract_Threshold,Major_Work_Types,Minor_Work_Types,Under_Utilized_Work_Groups,Contract_Amount_Limit,Advertisement_Date,Response_Deadline_Date_Time,Shortlist_Selection_Date,Final_Selection_Date,Selection_Method,Standard_Notes
07,23710,,No,DW CEI Services for Landscape Installation and Establishment,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 10.3-Construction Materials Inspection 
 10.4-Minor Bridge & Miscellaneous Structures CEI"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$1,500,000.00",11/21/2022,12/07/2022 05:00 PM,12/19/2022,01/09/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
07,23711, 44166016201,Yes,SR582/E Fowler fr W of Tampa Bypass Canal to US301/SR41 (BDI,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying",,"$908,135.00",12/19/2022,01/04/2023 05:00 PM,01/17/2023,02/06/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 7  
 Standard Note 10 "
07,23712, 44804213201,No,ALT US19/SR595 fr N of Whisper Lake Rd to N of Meres Blvd E,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping", GROUP 4-Highway Design - Bridges,"$1,611,640.00",03/21/2022,04/04/2022 05:00 PM,04/18/2022,05/23/2022, Letter of Response and Interview, Standard Note 8 
07,23713, 44627013201,No,SR582/E Fowler Ave fr W of Bruce B Downs Blvd to W,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.1-Traffic Engineering Studies 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.4.1-Standard Foundation Studies"," GROUP 4-Highway Design - Bridges 
 GROUP 9-Soil Exploration, Material Testing, and Foundations","$1,480,171.00",05/23/2022,06/07/2022 05:00 PM,06/20/2022,07/18/2022, Letter of Response and Interview, Standard Note 8 
07,23714, 25910911228,No,"Corridor, SubArea and Special Transport Studies - continuing",1,Technically Prequalified & Unlimited Audit required," 13.3-Policy Planning 
 13.4-Systems Planning 
 13.5-Subarea/Corridor Planning 
 13.6-Land Planning/Engineering"," 2.0-Proj Development & Environmental (PD&E) Studies 
 3.1-Minor Highway Design 
 6.1-Traffic Engineering Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 13.7-Transportation Statistics", GROUP 13-Planning,"$5,000,000.00",04/04/2022,04/18/2022 05:00 PM,05/02/2022,06/06/2022, Letter of Response and Interview, Standard Note 8 
07,23715, 44920713201,No,Alt US19/SR595/Tyrone Blvd fr 5th Ave N to E of Park St N,1,Technically Prequalified & Unlimited Audit required," 3.1-Minor Highway Design 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization"," 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping", GROUP 4-Highway Design - Bridges,"$1,894,594.00",04/04/2022,04/18/2022 05:00 PM,05/02/2022,06/06/2022, Letter of Response and Interview, Standard Note 8 
07,23716, 43983313201,No,US301/SR43 fr Manatee CoL to S of SR674/Sun City Center Blvd,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 5.4-Bridge Load Rating 
 6.1-Traffic Engineering Studies 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping"," GROUP 4-Highway Design - Bridges 
 GROUP 5-Bridge Inspection","$1,144,819.00",04/18/2022,05/02/2022 05:00 PM,05/16/2022,06/20/2022, Letter of Response and Interview, Standard Note 8 
07,23717," 44539213201 
 44593613201",No,US301/SR43 fr S of Balm Rd/Paseo Al Mar Blvd to S of Whitt,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$2,096,907.00",06/27/2022,07/12/2022 05:00 PM,07/25/2022,08/29/2022, Letter of Response and Interview, Standard Note 8 
07,23718, 44795313201,No,SR54 fr Gunn Hwy to E of Crossing Blvd,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.1-Traffic Engineering Studies 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping", GROUP 4-Highway Design - Bridges,"$1,335,878.00",05/02/2022,05/16/2022 05:00 PM,05/31/2022,07/05/2022, Letter of Response and Interview, Standard Note 8 
07,23719, 44794813201,No,SR50 fr Mondon Hill Rd to S of Jasmine Dr,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 7.1-Signing, Pavement Marking & Channelization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$1,186,071.00",10/24/2022,11/07/2022 05:00 PM,11/21/2022,12/27/2022, Letter of Response and Interview, Standard Note 8 
07,23720, 44627213201,No,SR676/SR45/USB41/Causeway Blvd fr US301 to S of US41/50th St,2,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$1,224,055.00",07/25/2022,08/08/2022 05:00 PM,08/22/2022,09/26/2022, Letter of Response and Interview, Standard Note 8 
07,23723, 44795113201,No,SR39 fr N of Central Ave to US301/Gall Blvd,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 7.1-Signing, Pavement Marking & Channelization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$1,029,690.00",11/07/2022,11/22/2022 05:00 PM,11/28/2022,01/09/2023, Letter of Response and Interview, Standard Note 8 
07,23724, 44804113201,No,SR586/Curlew Rd fr W of Alt US19/Bayshore to E of Fisher Rd,3,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$1,023,808.00",11/21/2022,12/07/2022 05:00 PM,12/19/2022,01/23/2023, Letter of Response and Interview, Standard Note 8 
07,23727, 44378113201,Yes,US92/SR600/S Dale Mabry Hwy fr Gandy Blvd to Sevilla (BDI),2,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying",,"$876,376.00",12/19/2022,01/04/2023 05:00 PM,01/17/2023,02/20/2023, Letter of Response and Interview, Standard Note 7 
07,23729, 44795413201,Yes,SR54 fr Marathon Rd to E of Gunn Hwy (BDI),2,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.1-Traffic Engineering Studies 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying",,"$962,786.00",05/16/2022,05/31/2022 05:00 PM,06/13/2022,07/11/2022, Letter of Response and Interview, Standard Note 7 
07,23731, 44424413201,No,SR687/4th St N fr SR694/Gandy Blvd to Big Island Gap Bridge,1,Technically Prequalified & Unlimited Audit required," 3.1-Minor Highway Design 
 15.0-Landscape Architect"," 4.1.1-Miscellaneous Structures 
 8.2-Design, Right of Way, Construction Surveying"," GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$1,499,000.00",09/26/2022,10/10/2022 05:00 PM,10/24/2022,12/05/2022, Letter of Response and Interview, Standard Note 8 
07,23732, 44939813201,No,SR60/Gulf to Bay Blvd @ Old Coachman Rd,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 3.3-Controlled Access Highway Design 
 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying 
 15.0-Landscape Architect"," GROUP 4-Highway Design - Bridges 
 GROUP 15-Landscape Architect","$1,441,684.00",10/10/2022,10/24/2022 05:00 PM,11/07/2022,12/12/2022, Letter of Response and Interview, Standard Note 8 
07,23733, 44869813201,No,I-4 Truck Parking Facility,1,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$1,311,404.00",08/29/2022,09/13/2022 05:00 PM,09/26/2022,10/31/2022, Letter of Response and Interview, Standard Note 8 
07,23734, 44111013201,No,SR60/Kennedy Blvd @ Westshore Blvd,1,"Projects less than $500,000 (Technical Qualification only)", 7.3-Signalization," 3.1-Minor Highway Design 
 4.1.1-Miscellaneous Structures 
 6.2-Traffic Signal Timing 
 8.2-Design, Right of Way, Construction Surveying", GROUP 4-Highway Design - Bridges,"$335,510.00",12/05/2022,12/19/2022 05:00 PM,01/03/2023,02/06/2023, Letter of Response and Interview, Standard Note 8 
07,23735, 44051186201,No,US41B/N Tampa St & N Florida Ave fr E Tyler St to Dr MLK Jr,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$3,244,000.00",12/19/2022,01/04/2023 05:00 PM,01/17/2023,02/06/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
07,23736,,No,Geotechnical Services & Materials Testing - continuing,1,Technically Prequalified & Unlimited Audit required," 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.4.1-Standard Foundation Studies"," 9.3-Highway Materials Testing 
 9.4.2-Non-redundant Drilled Shaft Bridge Foundation Studies 
 9.5-Geotechnical Specialty Lab Testing 
 10.3-Construction Materials Inspection"," GROUP 9-Soil Exploration, Material Testing, and Foundations 
 GROUP 10-Construction, Engineering, and Inspection (CEI)","$5,000,000.00",07/25/2022,08/08/2022 05:00 PM,08/22/2022,09/26/2022, Letter of Response and Abbreviated Technical Proposal," Standard Note 8  
 Standard Note 10 "
07,23737,,No,Interstate Program Manager Tampa Interstate Study - continui,1,Technically Prequalified & Unlimited Audit required," 3.1-Minor Highway Design 
 3.2-Major Highway Design 
 3.3-Controlled Access Highway Design"," 2.0-Proj Development & Environmental (PD&E) Studies 
 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 4.2.1-Major Bridge Design - Concrete 
 4.2.2-Major Bridge Design - Steel 
 4.2.3-Major Bridge Design - Segmental 
 6.1-Traffic Engineering Studies 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.4.1-Standard Foundation Studies 
 10.1-Roadway Construction Engineering Inspection 
 11.0-Engineering Contract Admin. and Management 
 14.0-Architect 
 15.0-Landscape Architect"," GROUP 4-Highway Design - Bridges 
 GROUP 9-Soil Exploration, Material Testing, and Foundations 
 GROUP 10-Construction, Engineering, and Inspection (CEI) 
 GROUP 15-Landscape Architect","$5,000,000.00",05/23/2022,06/20/2022 05:00 PM,06/27/2022,07/25/2022, Letter of Response and Interview, Standard Note 8 
07,23738, 44132016201,Yes,SR56/54 fr Gunn Hwy to CR 581  (BDI),1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying",,"$1,157,942.00",02/28/2022,03/14/2022 05:00 PM,04/04/2022,04/18/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 7  
 Standard Note 10 "
07,23739," 44710726201 
 44710736201 
 44710746201",No,Tampa Westshore Interchange CEI Program Manager,1,Technically Prequalified & Unlimited Audit required," 5.1-Conventional Bridge Inspection 
 5.2-Movable Bridge Inspection 
 5.3-Complex Bridge Inspection 
 10.1-Roadway Construction Engineering Inspection"," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 9.4.1-Standard Foundation Studies 
 10.3-Construction Materials Inspection 
 10.4-Minor Bridge & Miscellaneous Structures CEI 
 10.5.1-Major Bridge CEI - Concrete 
 10.5.2-Major Bridge CEI - Steel 
 10.5.3-Major Bridge CEI - Segmental"," GROUP 5-Bridge Inspection 
 GROUP 10-Construction, Engineering, and Inspection (CEI)","$88,717,325.00",08/15/2022,08/29/2022 05:00 PM,09/06/2022,09/19/2022, Letter of Response and Interview," Standard Note 8  
 Standard Note 10 "
07,23740, 45056613201,Yes,DW Sidewalk Gap Design - Hillsborough County (BDI),4,Technically Prequalified & Unlimited Audit required, 3.1-Minor Highway Design," 2.0-Proj Development & Environmental (PD&E) Studies 
 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.1-Traffic Engineering Studies 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 8.3-Photogrammetric Mapping 
 8.4-Right of Way Mapping 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 9.3-Highway Materials Testing 
 9.4.1-Standard Foundation Studies 
 15.0-Landscape Architect",,"$1,500,000.00",06/27/2022,07/12/2022 05:00 PM,07/25/2022,08/29/2022, Letter of Response and Interview, Standard Note 7 
07,23744,,No,Roadway Safety Planning - continuing,1,Technically Prequalified & Unlimited Audit required," 3.1-Minor Highway Design 
 6.1-Traffic Engineering Studies 
 13.5-Subarea/Corridor Planning"," 2.0-Proj Development & Environmental (PD&E) Studies 
 6.2-Traffic Signal Timing 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 13.3-Policy Planning 
 13.4-Systems Planning 
 13.6-Land Planning/Engineering 
 13.7-Transportation Statistics", GROUP 13-Planning,"$5,000,000.00",09/26/2022,10/10/2022 05:00 PM,10/24/2022,12/05/2022, Letter of Response and Interview, Standard Note 8 
07,23745," 44336836201 
 44336846201",No,US98/SR35/SR700 fr Polk CoL/CR54 to Old Lakeland Hwy &,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$12,600,000.00",09/12/2022,09/26/2022 05:00 PM,10/10/2022,10/24/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
07,23746, 25642336201,No,US98 fr US301 S to US301 N,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$4,309,074.00",06/06/2022,06/20/2022 05:00 PM,07/05/2022,07/18/2022, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
07,23747," 44363026201 
 44531716201 
 44531726201",No,I-75/SR93A SB fr Tampa Bypass Canal to Fowler Ave,1,Technically Prequalified & Unlimited Audit required, 10.1-Roadway Construction Engineering Inspection," 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying"," GROUP 10-Construction, Engineering, and Inspection (CEI)","$7,031,464.00",12/19/2022,01/04/2023 05:00 PM,01/17/2023,02/06/2023, Expanded Letter of Response," Standard Note 4  
 Standard Note 8  
 Standard Note 10 "
Turnpike,23801, 44206213201,No,Resurface Sawgrass Xway in Broward County (MP18 - 20.8),1,Technically Prequalified & Unlimited Audit required, 3.3-Controlled Access Highway Design," 3.1-Minor Highway Design 
 3.2-Major Highway Design 
 4.1.1-Miscellaneous Structures 
 4.1.2-Minor Bridge Design 
 6.3.1-Intelligent Trans Systems Analysis & Design 
 6.3.2-Intelligent Trans Systems Implementation 
 6.3.3-Intelligent Trans Traffic Engin. Communications 
 7.1-Signing, Pavement Marking & Channelization 
 7.2-Lighting 
 7.3-Signalization 
 8.1-Control Surveying 
 8.2-Design, Right of Way, Construction Surveying 
 9.1-Soil Exploration 
 9.2-Geotechnical Classification Lab Testing 
 15.0-Landscape Architect"," GROUP 3-Highway Design - Roadway 
 GROUP 4-Highway Design - Bridges 
 GROUP 6-Traffic Engineering Studies 
 GROUP 7-Traffic Operations Design 
 GROUP 15-Landscape Architect","$1,520,000.00",03/28/2022,04/11/2022 05:00 PM,05/03/2022,06/16/2022, Letter of Response and Interview, Standard Note 8 
